,cluster
14194,1
14195,4
14196,3
14197,4
14198,1
14199,4
14200,2
14201,0
14202,3
14203,2
14204,1
14205,4
14206,0
14207,0
14208,0
14209,3
14210,3
14211,3
14212,4
14213,1
14214,4
14215,3
14216,3
14217,0
14218,2
14219,1
14220,1
14221,1
14222,3
14223,3
14224,1
14225,0
14226,3
14227,1
14228,4
14229,3
14230,0
14231,1
14232,2
14233,2
14234,0
14235,4
14236,4
14237,3
14238,0
14239,3
14240,0
14241,4
14242,1
14243,3
14244,3
14245,4
14246,2
14247,1
14248,0
14249,3
14250,4
14251,0
14252,2
14253,2
14254,1
14255,0
14256,4
14257,1
14258,3
14259,3
14260,0
14261,2
14262,2
14263,2
14264,3
14265,3
14266,4
14267,1
14268,2
14269,1
14270,3
14271,4
14272,4
14273,3
14274,0
14275,1
14276,4
14277,4
14278,0
14279,1
14280,0
14281,0
14282,0
14283,0
14284,4
14285,1
14286,1
14287,2
14288,1
14289,0
14290,0
14291,2
14292,0
14293,4
14294,3
14295,3
14296,1
14297,2
14298,2
14299,0
14300,3
14301,4
14302,1
14303,2
14304,2
14305,2
14306,1
14307,3
14308,1
14309,4
14310,0
14311,2
14312,4
14313,3
14314,1
14315,3
14316,0
14317,0
14318,3
14319,1
14320,1
14321,2
14322,4
14323,4
14324,0
14325,0
14326,4
14327,4
14328,3
14329,2
14330,2
14331,1
14332,0
14333,2
14334,4
14335,1
14336,1
14337,2
14338,4
14339,1
14340,1
14341,4
14342,4
14343,3
14344,2
14345,1
14346,3
14347,1
14348,3
14349,4
14350,1
14351,2
14352,0
14353,0
14354,3
14355,1
14356,4
14357,3
14358,3
14359,1
14360,3
14361,1
14362,1
14363,2
14364,2
14365,3
14366,2
14367,4
14368,4
14369,1
14370,2
14371,3
14372,3
14373,4
14374,3
14375,2
14376,3
14377,4
14378,0
14379,4
14380,4
14381,1
14382,0
14383,2
14384,0
14385,1
14386,4
14387,2
14388,1
14389,0
14390,1
14391,0
14392,0
14393,0
14394,2
14395,1
14396,4
14397,0
14398,4
14399,4
14400,1
14401,4
14402,4
14403,4
14404,3
14405,2
14406,0
14407,4
14408,2
14409,1
14410,0
14411,2
14412,4
14413,1
14414,0
14415,2
14416,1
14417,4
14418,2
14419,3
14420,4
14421,4
14422,3
14423,4
14424,1
14425,4
14426,3
14427,1
14428,2
14429,4
14430,0
14431,0
14432,1
14433,4
14434,1
14435,4
14436,3
14437,3
14438,1
14439,2
14440,0
14441,2
14442,1
14443,2
14444,4
14445,3
14446,2
14447,1
14448,3
14449,1
14450,0
14451,0
14452,2
14453,3
14454,4
14455,1
14456,1
14457,3
14458,4
14459,0
14460,4
14461,4
14462,4
14463,3
14464,4
14465,4
14466,0
14467,4
14468,1
14469,4
14470,3
14471,0
14472,2
14473,2
14474,4
14475,1
14476,3
14477,2
14478,2
14479,0
14480,3
14481,0
14482,4
14483,0
14484,3
14485,0
14486,4
14487,2
14488,3
14489,1
14490,4
14491,0
14492,4
14493,2
14494,4
14495,0
14496,3
14497,0
14498,1
14499,1
14500,1
14501,4
14502,1
14503,1
14504,0
14505,1
14506,1
14507,3
14508,2
14509,2
14510,0
14511,0
14512,0
14513,2
14514,0
14515,4
14516,3
14517,2
14518,2
14519,4
14520,1
14521,1
14522,3
14523,0
14524,0
14525,4
14526,3
14527,2
14528,4
14529,0
14530,2
14531,4
14532,1
14533,1
14534,4
14535,3
14536,3
14537,3
14538,4
14539,0
14540,4
14541,4
14542,1
14543,0
14544,1
14545,1
14546,0
14547,1
14548,2
14549,1
14550,4
14551,4
14552,4
14553,3
14554,0
14555,1
14556,3
14557,4
14558,3
14559,1
14560,4
14561,0
14562,0
14563,3
14564,0
14565,1
14566,1
14567,2
14568,1
14569,0
14570,0
14571,2
14572,1
14573,0
14574,1
14575,0
14576,0
14577,2
14578,0
14579,3
14580,2
14581,1
14582,3
14583,4
14584,0
14585,1
14586,0
14587,2
14588,0
14589,1
14590,0
14591,2
14592,3
14593,4
14594,3
14595,3
14596,1
14597,0
14598,2
14599,4
14600,1
14601,1
14602,3
14603,0
14604,4
14605,3
14606,3
14607,1
14608,3
14609,4
14610,4
14611,0
14612,2
14613,1
14614,3
14615,2
14616,3
14617,0
14618,4
14619,1
14620,1
14621,2
14622,0
14623,4
14624,2
14625,3
14626,1
14627,0
14628,1
14629,1
14630,2
14631,4
14632,3
14633,3
14634,4
14635,2
14636,4
14637,1
14638,4
14639,2
14640,3
14641,1
14642,2
14643,1
14644,0
14645,2
14646,1
14647,0
14648,3
14649,3
14650,4
14651,1
14652,1
14653,0
14654,1
14655,4
14656,4
14657,2
14658,2
14659,3
14660,2
14661,2
14662,2
14663,3
14664,2
14665,0
14666,1
14667,0
14668,3
14669,0
14670,1
14671,3
14672,0
14673,4
14674,4
14675,4
14676,3
14677,3
14678,2
14679,2
14680,3
14681,1
14682,4
14683,2
14684,4
14685,4
14686,0
14687,4
14688,4
14689,4
14690,4
14691,3
14692,1
14693,3
14694,3
14695,4
14696,1
14697,3
14698,1
14699,2
14700,1
14701,1
14702,4
14703,1
14704,1
14705,3
14706,3
14707,0
14708,1
14709,4
14710,0
14711,2
14712,4
14713,1
14714,4
14715,4
14716,4
14717,0
14718,2
14719,1
14720,0
14721,0
14722,0
14723,3
14724,3
14725,4
14726,2
14727,4
14728,4
14729,1
14730,0
14731,0
14732,4
14733,2
14734,1
14735,3
14736,4
14737,1
14738,2
14739,4
14740,4
14741,2
14742,3
14743,3
14744,2
14745,3
14746,1
14747,0
14748,3
14749,0
14750,4
14751,0
14752,1
14753,4
14754,4
14755,2
14756,0
14757,2
14758,0
14759,4
14760,0
14761,4
14762,4
14763,2
14764,0
14765,4
14766,0
14767,3
14768,1
14769,2
14770,2
14771,4
14772,3
14773,0
14774,4
14775,4
14776,0
14777,4
14778,2
14779,0
14780,1
14781,3
14782,3
14783,2
14784,0
14785,0
14786,2
14787,4
14788,0
14789,4
14790,0
14791,1
14792,1
14793,4
14794,3
14795,1
14796,0
14797,4
14798,4
14799,0
14800,4
14801,2
14802,0
14803,1
14804,2
14805,3
14806,4
14807,0
14808,2
14809,0
14810,0
14811,3
14812,1
14813,2
14814,4
14815,1
14816,0
14817,3
14818,1
14819,0
14820,2
14821,4
14822,3
14823,1
14824,4
14825,0
14826,4
14827,2
14828,2
14829,0
14830,3
14831,3
14832,4
14833,3
14834,0
14835,3
14836,0
14837,1
14838,2
14839,2
14840,0
14841,0
14842,1
14843,0
14844,1
14845,0
14846,0
14847,4
14848,0
14849,4
14850,0
14851,1
14852,1
14853,0
14854,4
14855,3
14856,3
14857,2
14858,0
14859,0
14860,0
14861,4
14862,1
14863,1
14864,4
14865,3
14866,3
14867,2
14868,0
14869,4
14870,0
14871,4
14872,1
14873,0
14874,1
14875,4
14876,4
14877,4
14878,1
14879,4
14880,2
14881,0
14882,4
14883,0
14884,1
14885,0
14886,0
14887,3
14888,1
14889,2
14890,4
14891,2
14892,1
14893,3
14894,3
14895,0
14896,0
14897,4
14898,1
14899,0
14900,1
14901,2
14902,1
14903,3
14904,2
14905,4
14906,2
14907,3
14908,0
14909,4
14910,0
14911,1
14912,4
14913,0
14914,4
14915,4
14916,1
14917,4
14918,0
14919,1
14920,2
14921,4
14922,2
14923,4
14924,1
14925,2
14926,4
14927,0
14928,0
14929,0
14930,1
14931,3
14932,3
14933,1
14934,2
14935,1
14936,4
14937,1
14938,3
14939,1
14940,2
14941,3
14942,0
14943,3
14944,0
14945,2
14946,0
14947,0
14948,3
14949,0
14950,2
14951,4
14952,0
14953,4
14954,0
14955,3
14956,2
14957,0
14958,0
14959,1
14960,0
14961,4
14962,3
14963,4
14964,4
14965,3
14966,4
14967,4
14968,0
14969,1
14970,0
14971,3
14972,0
14973,1
14974,3
14975,1
14976,2
14977,0
14978,4
14979,2
14980,0
14981,4
14982,3
14983,1
14984,1
14985,1
14986,4
14987,4
14988,4
14989,2
14990,2
14991,2
14992,4
14993,1
14994,4
14995,3
14996,0
14997,0
14998,4
14999,1
15000,3
15001,0
15002,4
15003,0
15004,0
15005,3
15006,1
15007,0
15008,0
15009,1
15010,4
15011,1
15012,0
15013,1
15014,3
15015,4
15016,0
15017,3
15018,1
15019,2
15020,2
15021,0
15022,1
15023,4
15024,4
15025,4
15026,1
15027,0
15028,2
15029,1
15030,2
15031,1
15032,4
15033,0
15034,4
15035,1
15036,3
15037,2
15038,4
15039,2
15040,0
15041,2
15042,0
15043,1
15044,4
15045,4
15046,4
15047,0
15048,1
15049,4
15050,0
15051,0
15052,2
15053,2
15054,2
15055,0
15056,3
15057,0
15058,1
15059,1
15060,0
15061,0
15062,0
15063,2
15064,0
15065,4
15066,4
15067,1
15068,4
15069,0
15070,4
15071,2
15072,0
15073,1
15074,0
15075,2
15076,0
15077,4
15078,1
15079,1
15080,3
15081,2
15082,1
15083,0
15084,1
15085,1
15086,0
15087,4
15088,1
15089,0
15090,4
15091,4
15092,0
15093,2
15094,1
15095,0
15096,2
15097,2
15098,2
15099,4
15100,1
15101,2
15102,1
15103,2
15104,4
15105,1
15106,2
15107,4
15108,2
15109,0
15110,0
15111,0
15112,2
15113,4
15114,1
15115,4
15116,2
15117,1
15118,1
15119,4
15120,0
15121,0
15122,4
15123,4
15124,1
15125,0
15126,4
15127,2
15128,0
15129,2
15130,3
15131,2
15132,0
15133,4
15134,2
15135,3
15136,0
15137,4
15138,2
15139,3
15140,4
15141,0
15142,4
15143,1
15144,4
15145,0
15146,3
15147,0
15148,1
15149,2
15150,0
15151,4
15152,0
15153,2
15154,0
15155,0
15156,3
15157,1
15158,3
15159,4
15160,0
15161,1
15162,4
15163,2
15164,0
15165,4
15166,0
15167,3
15168,2
15169,1
15170,1
15171,2
15172,1
15173,3
15174,4
15175,3
15176,2
15177,3
15178,2
15179,3
15180,4
15181,2
15182,1
15183,3
15184,0
15185,3
15186,3
15187,1
15188,0
15189,4
15190,4
15191,2
15192,0
15193,0
15194,4
15195,3
15196,2
15197,1
15198,0
15199,2
15200,0
15201,2
15202,0
15203,1
15204,2
15205,2
15206,0
15207,1
15208,4
15209,0
15210,0
15211,0
15212,4
15213,0
15214,0
15215,0
15216,2
15217,4
15218,0
15219,0
15220,1
15221,0
15222,3
15223,2
15224,2
15225,4
15226,0
15227,0
15228,1
15229,1
15230,3
15231,2
15232,1
15233,0
15234,2
15235,0
15236,1
15237,3
15238,4
15239,4
15240,0
15241,4
15242,0
15243,4
15244,0
15245,4
15246,4
15247,3
15248,0
15249,2
15250,2
15251,0
15252,4
15253,2
15254,1
15255,3
15256,0
15257,1
15258,1
15259,1
15260,4
15261,3
15262,2
15263,2
15264,3
15265,2
15266,1
15267,2
15268,4
15269,0
15270,4
15271,1
15272,2
15273,4
15274,4
15275,2
15276,0
15277,1
15278,1
15279,3
15280,2
15281,1
15282,1
15283,1
15284,3
15285,0
15286,4
15287,2
15288,4
15289,0
15290,4
15291,0
15292,4
15293,1
15294,3
15295,0
15296,3
15297,4
15298,2
15299,4
15300,4
15301,0
15302,1
15303,2
15304,4
15305,1
15306,4
15307,2
15308,2
15309,3
15310,0
15311,2
15312,4
15313,2
15314,0
15315,3
15316,0
15317,4
15318,0
15319,4
15320,4
15321,0
15322,3
15323,2
15324,1
15325,0
15326,0
15327,3
15328,4
15329,2
15330,1
15331,2
15332,3
15333,0
15334,3
15335,4
15336,0
15337,1
15338,2
15339,2
15340,3
15341,3
15342,1
15343,1
15344,2
15345,3
15346,0
15347,1
15348,3
15349,1
15350,0
15351,1
15352,3
15353,0
15354,0
15355,3
15356,2
15357,4
15358,4
15359,2
15360,4
15361,1
15362,0
15363,3
15364,2
15365,4
15366,3
15367,1
15368,2
15369,0
15370,4
15371,2
15372,4
15373,0
15374,3
15375,2
15376,1
15377,2
15378,4
15379,0
15380,4
15381,0
15382,4
15383,2
15384,1
15385,3
15386,0
15387,4
15388,0
15389,4
15390,1
15391,0
15392,4
15393,2
15394,0
15395,3
15396,4
15397,4
15398,1
15399,4
15400,0
15401,1
15402,4
15403,2
15404,0
15405,1
15406,0
15407,3
15408,4
15409,1
15410,3
15411,3
15412,4
15413,1
15414,4
15415,2
15416,0
15417,4
15418,0
15419,3
15420,4
15421,1
15422,4
15423,2
15424,4
15425,0
15426,0
15427,4
15428,3
15429,3
15430,1
15431,2
15432,4
15433,2
15434,4
15435,1
15436,1
15437,0
15438,0
15439,0
15440,0
15441,3
15442,4
15443,0
15444,3
15445,1
15446,3
15447,3
15448,1
15449,3
15450,0
15451,0
15452,4
15453,0
15454,4
15455,3
15456,0
15457,2
15458,3
15459,0
15460,0
15461,1
15462,2
15463,4
15464,2
15465,1
15466,4
15467,1
15468,1
15469,3
15470,0
15471,0
15472,2
15473,1
15474,0
15475,0
15476,4
15477,3
15478,2
15479,0
15480,2
15481,0
15482,3
15483,1
15484,0
15485,1
15486,3
15487,4
15488,1
15489,0
15490,2
15491,0
15492,4
15493,3
15494,1
15495,1
15496,2
15497,1
15498,0
15499,1
15500,3
15501,1
15502,0
15503,4
15504,1
15505,2
15506,4
15507,1
15508,1
15509,2
15510,3
15511,4
15512,4
15513,4
15514,0
15515,0
15516,1
15517,1
15518,3
15519,1
15520,0
15521,0
15522,3
15523,2
15524,0
15525,4
15526,3
15527,0
15528,2
15529,0
15530,1
15531,4
15532,1
15533,3
15534,0
15535,1
15536,2
15537,0
15538,2
15539,2
15540,4
15541,4
15542,1
15543,1
15544,3
15545,3
15546,2
15547,4
15548,4
15549,1
15550,1
15551,0
15552,3
15553,2
15554,1
15555,4
15556,2
15557,1
15558,0
15559,0
15560,1
15561,2
15562,2
15563,3
15564,4
15565,3
15566,4
15567,4
15568,2
15569,0
15570,2
15571,0
15572,4
15573,0
15574,0
15575,1
15576,4
15577,2
15578,1
15579,2
15580,0
15581,2
15582,4
15583,3
15584,4
15585,3
15586,4
15587,1
15588,0
15589,4
15590,4
15591,3
15592,2
15593,3
15594,0
15595,1
15596,4
15597,2
15598,0
15599,0
15600,1
15601,2
15602,0
15603,0
15604,3
15605,1
15606,4
15607,0
15608,2
15609,3
15610,4
15611,4
15612,1
15613,2
15614,2
15615,3
15616,2
15617,0
15618,0
15619,4
15620,0
15621,1
15622,2
15623,1
15624,2
15625,1
15626,2
15627,3
15628,1
15629,0
15630,2
15631,2
15632,2
15633,1
15634,4
15635,4
15636,4
15637,1
15638,2
15639,0
15640,2
15641,0
15642,3
15643,1
15644,0
15645,3
15646,1
15647,2
15648,4
15649,2
15650,2
15651,4
15652,3
15653,0
15654,1
15655,1
15656,1
15657,3
15658,0
15659,2
15660,2
15661,1
15662,4
15663,0
15664,2
15665,1
15666,2
15667,2
15668,3
15669,3
15670,1
15671,4
15672,4
15673,2
15674,1
15675,1
15676,0
15677,1
15678,3
15679,0
15680,0
15681,4
15682,0
15683,4
15684,1
15685,0
15686,0
15687,0
15688,2
15689,1
15690,0
15691,2
15692,3
15693,4
15694,0
15695,0
15696,3
15697,1
15698,0
15699,3
15700,0
15701,0
15702,2
15703,4
15704,2
15705,4
15706,0
15707,2
15708,1
15709,1
15710,0
15711,2
15712,1
15713,3
15714,1
15715,4
15716,4
15717,1
15718,2
15719,0
15720,3
15721,3
15722,1
15723,3
15724,0
15725,2
15726,3
15727,1
15728,0
15729,4
15730,4
15731,3
15732,4
15733,3
15734,2
15735,4
15736,1
15737,1
15738,2
15739,1
15740,2
15741,3
15742,3
15743,4
15744,4
15745,3
15746,2
15747,4
15748,2
15749,4
15750,4
15751,1
15752,2
15753,1
15754,1
15755,0
15756,2
15757,3
15758,4
15759,2
15760,0
15761,1
15762,1
15763,4
15764,1
15765,4
15766,0
15767,4
15768,2
15769,0
15770,4
15771,0
15772,0
15773,2
15774,1
15775,1
15776,3
15777,1
15778,1
15779,4
15780,2
15781,3
15782,0
15783,4
15784,0
15785,2
15786,0
15787,1
15788,3
15789,4
15790,3
15791,1
15792,2
15793,1
15794,4
15795,1
15796,0
15797,0
15798,4
15799,3
15800,2
15801,2
15802,1
15803,1
15804,2
15805,0
15806,2
15807,4
15808,2
15809,3
15810,3
15811,1
15812,0
15813,4
15814,4
15815,2
15816,4
15817,2
15818,1
15819,2
15820,4
15821,1
15822,2
15823,0
15824,1
15825,4
15826,3
15827,1
15828,0
15829,3
15830,2
15831,1
15832,1
15833,0
15834,3
15835,3
15836,1
15837,4
15838,1
15839,1
15840,2
15841,3
15842,2
15843,2
15844,2
15845,4
15846,2
15847,2
15848,3
15849,1
15850,0
15851,4
15852,4
15853,3
15854,4
15855,1
15856,2
15857,1
15858,0
15859,2
15860,1
15861,2
15862,2
15863,0
15864,0
15865,0
15866,0
15867,1
15868,1
15869,2
15870,2
15871,1
15872,0
15873,0
15874,4
15875,1
15876,0
15877,1
15878,0
15879,1
15880,3
15881,1
15882,3
15883,0
15884,1
15885,0
15886,0
15887,0
15888,4
15889,1
15890,3
15891,3
15892,3
15893,1
15894,3
15895,4
15896,4
15897,0
15898,2
15899,1
15900,4
15901,1
15902,3
15903,1
15904,0
15905,1
15906,1
15907,1
15908,3
15909,0
15910,1
15911,0
15912,4
15913,3
15914,4
15915,3
15916,1
15917,2
15918,3
15919,4
15920,3
15921,3
15922,4
15923,4
15924,4
15925,4
15926,3
15927,4
15928,2
15929,2
15930,1
15931,3
15932,4
15933,1
15934,0
15935,2
15936,3
15937,0
15938,4
15939,4
15940,1
15941,4
15942,0
15943,1
15944,3
15945,1
15946,3
15947,1
15948,1
15949,0
15950,1
15951,0
15952,0
15953,3
15954,2
15955,2
15956,1
15957,3
15958,1
15959,2
15960,4
15961,2
15962,2
15963,0
15964,4
15965,0
15966,1
15967,3
15968,3
15969,1
15970,0
15971,2
15972,4
15973,2
15974,4
15975,4
15976,4
15977,1
15978,4
15979,0
15980,3
15981,1
15982,3
15983,2
15984,1
15985,2
15986,0
15987,3
15988,2
15989,0
15990,2
15991,4
15992,3
15993,4
15994,2
15995,2
15996,1
15997,2
15998,4
15999,3
16000,0
16001,3
16002,4
16003,4
16004,0
16005,3
16006,3
16007,1
16008,2
16009,0
16010,3
16011,0
16012,0
16013,1
16014,4
16015,3
16016,1
16017,3
16018,0
16019,2
16020,4
16021,1
16022,1
16023,1
16024,3
16025,3
16026,0
16027,3
16028,3
16029,2
16030,3
16031,2
16032,1
16033,3
16034,0
16035,2
16036,0
16037,0
16038,3
16039,3
16040,1
16041,1
16042,1
16043,4
16044,3
16045,0
16046,0
16047,1
16048,2
16049,4
16050,1
16051,4
16052,1
16053,4
16054,2
16055,0
16056,2
16057,3
16058,4
16059,2
16060,3
16061,2
16062,0
16063,3
16064,3
16065,0
16066,0
16067,0
16068,2
16069,2
16070,1
16071,1
16072,0
16073,0
16074,1
16075,4
16076,4
16077,2
16078,0
16079,2
16080,2
16081,3
16082,2
16083,3
16084,2
16085,1
16086,2
16087,0
16088,1
16089,4
16090,4
16091,1
16092,2
16093,2
16094,0
16095,0
16096,0
16097,0
16098,1
16099,2
16100,3
16101,4
16102,2
16103,0
16104,3
16105,3
16106,0
16107,4
16108,2
16109,4
16110,0
16111,4
16112,1
16113,0
16114,0
16115,4
16116,1
16117,2
16118,4
16119,0
16120,4
16121,0
16122,1
16123,1
16124,0
16125,3
16126,3
16127,3
16128,3
16129,2
16130,1
16131,4
16132,4
16133,0
16134,4
16135,3
16136,3
16137,1
16138,4
16139,3
16140,3
16141,1
16142,0
16143,0
16144,3
16145,1
16146,1
16147,2
16148,2
16149,2
16150,1
16151,2
16152,2
16153,1
16154,4
16155,4
16156,4
16157,1
16158,4
16159,0
16160,1
16161,4
16162,2
16163,4
16164,3
16165,4
16166,1
16167,1
16168,3
16169,1
16170,4
16171,0
16172,4
16173,3
16174,1
16175,3
16176,2
16177,3
16178,4
16179,0
16180,2
16181,3
16182,3
16183,3
16184,1
16185,2
16186,0
16187,4
16188,3
16189,2
16190,0
16191,4
16192,0
16193,0
16194,2
16195,0
16196,3
16197,1
16198,3
16199,0
16200,1
16201,1
16202,3
16203,3
16204,4
16205,0
16206,0
16207,3
16208,1
16209,1
16210,0
16211,3
16212,0
16213,2
16214,3
16215,2
16216,4
16217,3
16218,1
16219,4
16220,0
16221,2
16222,1
16223,0
16224,3
16225,1
16226,4
16227,3
16228,1
16229,3
16230,3
16231,4
16232,0
16233,3
16234,3
16235,4
16236,0
16237,0
16238,0
16239,0
16240,2
16241,2
16242,4
16243,1
16244,4
16245,3
16246,3
16247,4
16248,4
16249,2
16250,4
16251,2
16252,0
16253,2
16254,1
16255,0
16256,3
16257,4
16258,1
16259,3
16260,3
16261,0
16262,0
16263,3
16264,1
16265,4
16266,0
16267,0
16268,1
16269,3
16270,3
16271,0
16272,4
16273,3
16274,2
16275,3
16276,1
16277,1
16278,4
16279,0
16280,1
16281,1
16282,0
16283,3
16284,3
16285,3
16286,3
16287,1
16288,0
16289,2
16290,2
16291,4
16292,3
16293,4
16294,2
16295,0
16296,2
16297,1
16298,3
16299,3
16300,1
16301,2
16302,4
16303,3
16304,4
16305,2
16306,0
16307,0
16308,3
16309,0
16310,0
16311,1
16312,0
16313,3
16314,0
16315,2
16316,0
16317,1
16318,0
16319,1
16320,4
16321,2
16322,2
16323,4
16324,4
16325,0
16326,1
16327,4
16328,0
16329,2
16330,1
16331,1
16332,1
16333,3
16334,0
16335,1
16336,0
16337,4
16338,2
16339,2
16340,3
16341,1
16342,3
16343,3
16344,1
16345,3
16346,3
16347,4
16348,2
16349,2
16350,2
16351,2
16352,4
16353,2
16354,2
16355,1
16356,4
16357,2
16358,3
16359,2
16360,1
16361,3
16362,3
16363,4
16364,0
16365,4
16366,1
16367,0
16368,1
16369,0
16370,2
16371,0
16372,0
16373,0
16374,3
16375,1
16376,1
16377,0
16378,4
16379,0
16380,1
16381,4
16382,0
16383,2
16384,0
16385,3
16386,4
16387,2
16388,3
16389,2
16390,3
16391,2
16392,1
16393,4
16394,0
16395,4
16396,1
16397,1
16398,3
16399,3
16400,3
16401,2
16402,1
16403,4
16404,2
16405,0
16406,2
16407,2
16408,1
16409,0
16410,0
16411,4
16412,3
16413,4
16414,0
16415,0
16416,2
16417,4
16418,0
16419,4
16420,1
16421,4
16422,3
16423,3
16424,0
16425,2
16426,1
16427,2
16428,1
16429,0
16430,0
16431,2
16432,2
16433,2
16434,3
16435,4
16436,0
16437,1
16438,0
16439,1
16440,1
16441,1
16442,4
16443,4
16444,1
16445,4
16446,1
16447,1
16448,2
16449,1
16450,1
16451,4
16452,1
16453,4
16454,2
16455,1
16456,0
16457,2
16458,1
16459,3
16460,2
16461,2
16462,2
16463,0
16464,2
16465,2
16466,0
16467,0
16468,0
16469,1
16470,4
16471,3
16472,0
16473,1
16474,3
16475,2
16476,2
16477,1
16478,1
16479,1
16480,2
16481,3
16482,2
16483,0
16484,1
16485,3
16486,0
16487,2
16488,2
16489,0
16490,1
16491,3
16492,4
16493,0
16494,1
16495,2
16496,1
16497,2
16498,4
16499,1
16500,3
16501,3
16502,1
16503,0
16504,0
16505,1
16506,4
16507,3
16508,1
16509,0
16510,4
16511,1
16512,0
16513,4
16514,0
16515,0
16516,3
16517,2
16518,1
16519,2
16520,0
16521,2
16522,0
16523,3
16524,4
16525,0
16526,2
16527,2
16528,2
16529,2
16530,1
16531,3
16532,4
16533,2
16534,1
16535,2
16536,2
16537,1
16538,1
16539,2
16540,3
16541,1
16542,1
16543,2
16544,0
16545,4
16546,2
16547,2
16548,2
16549,4
16550,4
16551,1
16552,3
16553,0
16554,0
16555,4
16556,4
16557,0
16558,1
16559,4
16560,0
16561,4
16562,3
16563,4
16564,2
16565,3
16566,1
16567,0
16568,4
16569,1
16570,0
16571,1
16572,1
16573,4
16574,3
16575,1
16576,0
16577,4
16578,3
16579,0
16580,0
16581,0
16582,1
16583,0
16584,4
16585,1
16586,0
16587,2
16588,3
16589,2
16590,3
16591,0
16592,3
16593,2
16594,0
16595,0
16596,0
16597,1
16598,0
16599,2
16600,0
16601,0
16602,4
16603,4
16604,2
16605,0
16606,3
16607,1
16608,1
16609,1
16610,4
16611,0
16612,0
16613,2
16614,4
16615,2
16616,1
16617,4
16618,4
16619,2
16620,2
16621,3
16622,3
16623,0
16624,2
16625,0
16626,1
16627,4
16628,0
16629,3
16630,0
16631,2
16632,0
16633,4
16634,3
16635,4
16636,2
16637,4
16638,2
16639,3
16640,4
16641,1
16642,0
16643,4
16644,1
16645,2
16646,3
16647,4
16648,1
16649,0
16650,1
16651,1
16652,1
16653,4
16654,1
16655,2
16656,4
16657,2
16658,0
16659,3
16660,0
16661,0
16662,2
16663,2
16664,1
16665,2
16666,4
16667,3
16668,1
16669,0
16670,4
16671,3
16672,3
16673,3
16674,1
16675,3
16676,1
16677,3
16678,0
16679,3
16680,0
16681,0
16682,2
16683,4
16684,1
16685,3
16686,0
16687,2
16688,2
16689,1
16690,2
16691,4
16692,3
16693,0
16694,3
16695,1
16696,2
16697,0
16698,3
16699,2
16700,1
16701,1
16702,1
16703,0
16704,4
16705,2
16706,1
16707,1
16708,2
16709,2
16710,1
16711,2
16712,1
16713,1
16714,2
16715,1
16716,3
16717,1
16718,0
16719,1
16720,1
16721,2
16722,2
16723,0
16724,1
16725,4
16726,2
16727,2
16728,1
16729,1
16730,3
16731,4
16732,3
16733,1
16734,1
16735,3
16736,2
16737,1
16738,2
16739,4
16740,1
16741,0
16742,2
16743,1
16744,1
16745,0
16746,3
16747,1
16748,2
16749,2
16750,3
16751,0
16752,2
16753,1
16754,3
16755,3
16756,3
16757,0
16758,3
16759,1
16760,2
16761,3
16762,0
16763,3
16764,0
16765,0
16766,1
16767,0
16768,2
16769,2
16770,2
16771,4
16772,4
16773,0
16774,3
16775,0
16776,3
16777,2
16778,2
16779,3
16780,3
16781,3
16782,2
16783,4
16784,4
16785,2
16786,1
16787,2
16788,4
16789,3
16790,2
16791,1
16792,4
16793,3
16794,2
16795,2
16796,0
16797,2
16798,2
16799,2
16800,0
16801,0
16802,3
16803,1
16804,0
16805,1
16806,2
16807,1
16808,2
16809,2
16810,1
16811,3
16812,1
16813,1
16814,4
16815,3
16816,3
16817,4
16818,2
16819,2
16820,4
16821,0
16822,2
16823,1
16824,1
16825,1
16826,2
16827,3
16828,1
16829,0
16830,2
16831,1
16832,3
16833,2
16834,1
16835,0
16836,2
16837,4
16838,2
16839,2
16840,1
16841,2
16842,1
16843,0
16844,0
16845,1
16846,1
16847,2
16848,2
16849,2
16850,2
16851,2
16852,1
16853,1
16854,2
16855,1
16856,4
16857,2
16858,2
16859,2
16860,0
16861,4
16862,1
16863,0
16864,0
16865,4
16866,0
16867,0
16868,2
16869,0
16870,0
16871,1
16872,3
16873,4
16874,2
16875,3
16876,0
16877,3
16878,2
16879,2
16880,2
16881,2
16882,4
16883,4
16884,1
16885,0
16886,3
16887,4
16888,4
16889,4
16890,1
16891,2
16892,3
16893,3
16894,4
16895,2
16896,3
16897,0
16898,1
16899,0
16900,0
16901,1
16902,4
16903,4
16904,1
16905,2
16906,2
16907,2
16908,2
16909,0
16910,1
16911,2
16912,2
16913,0
16914,3
16915,0
16916,4
16917,1
16918,3
16919,1
16920,0
16921,1
16922,2
16923,3
16924,1
16925,1
16926,0
16927,3
16928,2
16929,2
16930,1
16931,4
16932,0
16933,1
16934,0
16935,2
16936,1
16937,0
16938,0
16939,4
16940,4
16941,0
16942,4
16943,1
16944,1
16945,4
16946,0
16947,0
16948,3
16949,3
16950,1
16951,3
16952,2
16953,2
16954,2
16955,2
16956,2
16957,3
16958,3
16959,2
16960,2
16961,2
16962,3
16963,2
16964,0
16965,4
16966,2
16967,4
16968,4
16969,3
16970,1
16971,3
16972,2
16973,0
16974,3
16975,4
16976,1
16977,2
16978,0
16979,2
16980,1
16981,3
16982,4
16983,2
16984,2
16985,0
16986,4
16987,3
16988,0
16989,0
16990,0
16991,0
16992,4
